Provinsi,Kabupaten/Kota,Jenis Ikan,Volume Produksi,Nilai Produksi,Konsumsi
SULAWESI SELATAN,PANGKAJENE KEPULAUAN,KUWE,1359.5,30607417000,0
SULAWESI SELATAN,PANGKAJENE KEPULAUAN,LAYANG,208.5,3551944000,0
SULAWESI SELATAN,PANGKAJENE KEPULAUAN,LAYUR,17.5,360251100,0
SULAWESI SELATAN,PANGKAJENE KEPULAUAN,LELE,61.982,557838000,0
SULAWESI SELATAN,PANGKAJENE KEPULAUAN,LEMADANG,94,1285360000,0
SULAWESI SELATAN,PANGKAJENE KEPULAUAN,LEMURU,165.2,2478000000,0
SULAWESI SELATAN,PANGKAJENE KEPULAUAN,LENCAM,653.6,9036252400,0
SULAWESI SELATAN,PANGKAJENE KEPULAUAN,LOBSTER,3.007,1443360000,0
SULAWESI SELATAN,PANGKAJENE KEPULAUAN,MANYUNG,47.9,1197500000,0
SULAWESI SELATAN,PANGKAJENE KEPULAUAN,MAS,61.005,1525125000,0
SULAWESI SELATAN,PANGKAJENE KEPULAUAN,MUJAIR,3,32555000000,0
SULAWESI SELATAN,PANGKAJENE KEPULAUAN,NILA,21.504,79945100000,0
SULAWESI SELATAN,PANGKAJENE KEPULAUAN,PARI,24.4,320726000,0
SULAWESI SELATAN,PANGKAJENE KEPULAUAN,PATIN,5.3,132500000,0
SULAWESI SELATAN,PANGKAJENE KEPULAUAN,RAJUNGAN,197.3,83256685300,0
SULAWESI SELATAN,PANGKAJENE KEPULAUAN,RUMPUT LAUT COTTONII,0,932846220000,0
SULAWESI SELATAN,PANGKAJENE KEPULAUAN,RUMPUT LAUT GRACILARIA,0,21306000000,0
SULAWESI SELATAN,PANGKAJENE KEPULAUAN,RUMPUT LAUT SPINOSUM,0,447076174500,0
SULAWESI SELATAN,PANGKAJENE KEPULAUAN,SELAR,155.5,3110000000,0
SULAWESI SELATAN,PANGKAJENE KEPULAUAN,SEMBILANG,18.8,470000000,0
SULAWESI SELATAN,PANGKAJENE KEPULAUAN,TENGGIRI,351.8,16688250000,0
SULAWESI SELATAN,PANGKAJENE KEPULAUAN,TERI,120.1,1201000000,0
SULAWESI SELATAN,PANGKAJENE KEPULAUAN,TONGKOL,1172.6,51744654000,0
SULAWESI SELATAN,PANGKAJENE KEPULAUAN,UDANG,734.3,213987760400,0
SULAWESI SELATAN,PINRANG,ALU-ALU,746.5,17169500000,0
SULAWESI SELATAN,PINRANG,BANDENG,0,373012640000,3109
SULAWESI SELATAN,PINRANG,BAWAL LAUT,500,12250000,0
SULAWESI SELATAN,PINRANG,BELANAK,121.3,1940800000,0
SULAWESI SELATAN,PINRANG,BETOK,8.5,212500000,0
SULAWESI SELATAN,PINRANG,BIJI NANGKA,7.7,154000000,0
SULAWESI SELATAN,PINRANG,CAKALANG,822.4,121651400000,0
SULAWESI SELATAN,PINRANG,EKOR KUNING,51.4,1028000000,0
SULAWESI SELATAN,PINRANG,GABUS,16.4,492000000,301
SULAWESI SELATAN,PINRANG,GURAMI,11.2,224000000,0
SULAWESI SELATAN,PINRANG,HIU,25.3,506000000,0
SULAWESI SELATAN,PINRANG,JULUNG-JULUNG,136.2,2724000000,0
SULAWESI SELATAN,PINRANG,KAKAP,829.2,35998000000,0
SULAWESI SELATAN,PINRANG,KEMBUNG,1006.7,30201000000,902
SULAWESI SELATAN,PINRANG,KERAPU,220.6,8824000000,0
SULAWESI SELATAN,PINRANG,KERONG-KERONG,93.5,1870000000,0
SULAWESI SELATAN,PINRANG,KUWE,426.7,7964000000,0
SULAWESI SELATAN,PINRANG,LAYANG,1117.1,27927500000,0
SULAWESI SELATAN,PINRANG,LAYUR,131,3275000000,0
SULAWESI SELATAN,PINRANG,LELE,57.99,1159800000,0
SULAWESI SELATAN,PINRANG,LEMADANG,131.7,2634000000,0
SULAWESI SELATAN,PINRANG,LEMURU,339.5,4949000000,0
SULAWESI SELATAN,PINRANG,LENCAM,222.5,4005000000,0
SULAWESI SELATAN,PINRANG,MARLIN,154.1,3852500000,0
SULAWESI SELATAN,PINRANG,MAS,142.33,123389400000,0
SULAWESI SELATAN,PINRANG,MUJAIR,16.8,420000000,0
SULAWESI SELATAN,PINRANG,NILA,123.35,66339900000,0
SULAWESI SELATAN,PINRANG,PEPEREK,1139.8,19376600000,0
SULAWESI SELATAN,PINRANG,RUMPUT LAUT GRACILARIA,0,412960800,0
SULAWESI SELATAN,PINRANG,RUMPUT LAUT SPINOSUM,0,39634020000,0
SULAWESI SELATAN,PINRANG,SELAR,664.6,19702500000,268
SULAWESI SELATAN,PINRANG,SEPAT,904.7,112000000,0
SULAWESI SELATAN,PINRANG,SIDAT,4.3,107500000,0
SULAWESI SELATAN,PINRANG,SOTONG,77.7,3108000000,0
SULAWESI SELATAN,PINRANG,SUNGLIR,411.5,8230000000,0
SULAWESI SELATAN,PINRANG,TAWES,14.5,290000000,0
SULAWESI SELATAN,PINRANG,TENGGIRI,86.7,2601000000,150
SULAWESI SELATAN,PINRANG,TERI,941.2,25620500000,847
SULAWESI SELATAN,PINRANG,TONGKOL,1067.9,33008000000,0
SULAWESI SELATAN,PINRANG,TUNA,133.7,6685000000,0
SULAWESI SELATAN,PINRANG,UDANG,1345.5,973926050000,0
SULAWESI SELATAN,SIDENRENG RAPPANG,BETOK,81.7,1634000000,0
SULAWESI SELATAN,SIDENRENG RAPPANG,BETUTU,534.2,867500000,0
SULAWESI SELATAN,SIDENRENG RAPPANG,GABUS,43,1075000000,544
SULAWESI SELATAN,SIDENRENG RAPPANG,LELE,47.1,706500000,0
SULAWESI SELATAN,SIDENRENG RAPPANG,MAS,341.2,11365000000,0
SULAWESI SELATAN,SIDENRENG RAPPANG,MUJAIR,1448.4,1245000000,0
SULAWESI SELATAN,SIDENRENG RAPPANG,NILA,604.6,18022000000,0
SULAWESI SELATAN,SIDENRENG RAPPANG,NILEM,1244.9,691500000,0
SULAWESI SELATAN,SIDENRENG RAPPANG,PATIN,76,1140000000,0
SULAWESI SELATAN,SIDENRENG RAPPANG,SEPAT,106.9,2138000000,0
SULAWESI SELATAN,SIDENRENG RAPPANG,TAWES,308.9,4652000000,0
SULAWESI SELATAN,SINJAI,ALU-ALU,576.6,7714350000,0
SULAWESI SELATAN,SINJAI,BANDENG,142.066,2099572000,1177
SULAWESI SELATAN,SINJAI,BARONANG,140,2540200000,0
SULAWESI SELATAN,SINJAI,BAWAL,268.7,3590600000,0
SULAWESI SELATAN,SINJAI,BELANAK,180.5,2066300000,0
SULAWESI SELATAN,SINJAI,BIJI NANGKA,363.8,5728800000,0
SULAWESI SELATAN,SINJAI,CAKALANG,0,83279700000,0
SULAWESI SELATAN,SINJAI,CUMI-CUMI,376.6,5865300000,0
SULAWESI SELATAN,SINJAI,EKOR KUNING,695,9884000000,0
SULAWESI SELATAN,SINJAI,GURITA,97.1,3530000000,0
SULAWESI SELATAN,SINJAI,HIU,549.9,7267650000,0
SULAWESI SELATAN,SINJAI,KACI-KACI,404,6964550000,0
SULAWESI SELATAN,SINJAI,KAKAP,450,7519600000,0
SULAWESI SELATAN,SINJAI,KAKATUA,29.2,695000000,0
SULAWESI SELATAN,SINJAI,KAPAS-KAPAS,78.5,1835900000,0
SULAWESI SELATAN,SINJAI,KEMBUNG,1793.4,23268600000,1247
SULAWESI SELATAN,SINJAI,KEPITING,36.4,824000000,0
SULAWESI SELATAN,SINJAI,KERAPU,58.2,1297500000,0
SULAWESI SELATAN,SINJAI,KUWE,169.1,5611100000,0
SULAWESI SELATAN,SINJAI,LAYANG,45.6,33765000000,0
SULAWESI SELATAN,SINJAI,LELE,27.885,690485000,0
SULAWESI SELATAN,SINJAI,LEMADANG,0,35716200000,0
SULAWESI SELATAN,SINJAI,LEMURU,313.7,41996800000,0
SULAWESI SELATAN,SINJAI,LENCAM,27.5,687500000,0
SULAWESI SELATAN,SINJAI,LOBSTER,3.6,205500000,0
SULAWESI SELATAN,SINJAI,MANYUNG,1513.5,30934800000,0
SULAWESI SELATAN,SINJAI,MAS,60.072,1487075000,0
SULAWESI SELATAN,SINJAI,NILA,76.934,1903460000,0
SULAWESI SELATAN,SINJAI,PARI,82,1364000000,0
SULAWESI SELATAN,SINJAI,PEPEREK,45.6,456000000,0
SULAWESI SELATAN,SINJAI,RAJUNGAN,116.3,1601300000,0
SULAWESI SELATAN,SINJAI,RUMPUT LAUT GRACILARIA,0,17326497550,0
SULAWESI SELATAN,SINJAI,RUMPUT LAUT SPINOSUM,0,11436852850,0
SULAWESI SELATAN,SINJAI,SARDEN,513.1,6634200000,0
SULAWESI SELATAN,SINJAI,SELAR,3622.5,46202950000,1447
SULAWESI SELATAN,SINJAI,SOTONG,97.1,3227000000,0
SULAWESI SELATAN,SINJAI,TENGGIRI,1107,38222700000,262
SULAWESI SELATAN,SINJAI,TERI,227.9,2279000000,2100
SULAWESI SELATAN,SINJAI,TERIPANG,10.1,602500000,0
SULAWESI SELATAN,SINJAI,TONGKOL,222.6,86648500000,0
SULAWESI SELATAN,SINJAI,TUNA,1757.6,72977000000,0
SULAWESI SELATAN,SINJAI,UDANG,177.937,10708125000,0
SULAWESI SELATAN,SOPPENG,BELUT LAUT,705.7,128000000,0
SULAWESI SELATAN,SOPPENG,BETOK,713.8,217500000,0
SULAWESI SELATAN,SOPPENG,BETUTU,62.4,936000000,0
SULAWESI SELATAN,SOPPENG,GABUS,53.6,1608000000,645
SULAWESI SELATAN,SOPPENG,LELE,135.947,2718940000,0
SULAWESI SELATAN,SOPPENG,MAS,1005.407,6186210000,0
SULAWESI SELATAN,SOPPENG,NILA,718.662,17966550000,0
SULAWESI SELATAN,SOPPENG,PATIN,951.2,1042000000,0
SULAWESI SELATAN,SOPPENG,SEPAT,261.4,924000000,0
SULAWESI SELATAN,SOPPENG,SIDAT,11.1,888000000,0
SULAWESI SELATAN,SOPPENG,TAWES,119.8,1797000000,0
SULAWESI SELATAN,SOPPENG,UDANG,12.9,258000000,0
SULAWESI SELATAN,TAKALAR,BANDENG,0,58078750000,3019
SULAWESI SELATAN,TAKALAR,BARONANG,1104.548,23762760000,0
SULAWESI SELATAN,TAKALAR,BELANAK,788.722,7887220000,0
SULAWESI SELATAN,TAKALAR,BIJI NANGKA,454.639,11365975000,0
SULAWESI SELATAN,TAKALAR,CAKALANG,152.871,2675242500,0
SULAWESI SELATAN,TAKALAR,CUMI-CUMI,319.265,19155900000,0
SULAWESI SELATAN,TAKALAR,KACI-KACI,40.392,1009800000,0
SULAWESI SELATAN,TAKALAR,KAKAP,601.528,21053480000,0
SULAWESI SELATAN,TAKALAR,KEMBUNG,1248.614,53999250000,652
SULAWESI SELATAN,TAKALAR,KEPITING,89.536,4029120000,0
SULAWESI SELATAN,TAKALAR,KERAPU,1268.221,63113805000,0
SULAWESI SELATAN,TAKALAR,KURISI,1020.677,25516925000,0
SULAWESI SELATAN,TAKALAR,KUWE,1197.966,29949150000,0
SULAWESI SELATAN,TAKALAR,LAYANG,1007.082,11077902000,0
SULAWESI SELATAN,TAKALAR,LELE,20.23,303450000,0
SULAWESI SELATAN,TAKALAR,LEMURU,900.025,9000250000,0
SULAWESI SELATAN,TAKALAR,LENCAM,684.181,26999385000,0
SULAWESI SELATAN,TAKALAR,LOBSTER,1.878,751200000,0
SULAWESI SELATAN,TAKALAR,MAS,739,22170000,0
SULAWESI SELATAN,TAKALAR,NILA,8.216,205400000,0
SULAWESI SELATAN,TAKALAR,PARI,334.565,8364125000,0
SULAWESI SELATAN,TAKALAR,RAJUNGAN,698.931,31451895000,0
SULAWESI SELATAN,TAKALAR,RUMPUT LAUT COTTONII,0,977901975000,0
SULAWESI SELATAN,TAKALAR,RUMPUT LAUT GRACILARIA,0,269805194500,0
SULAWESI SELATAN,TAKALAR,RUMPUT LAUT LAINNYA,173.1,865500000,0
SULAWESI SELATAN,TAKALAR,RUMPUT LAUT SPINOSUM,0,636323055000,0
SULAWESI SELATAN,TAKALAR,SARDEN,420.138,4201380000,0
SULAWESI SELATAN,TAKALAR,SELAR,52.688,658600000,1171
SULAWESI SELATAN,TAKALAR,TENGGIRI,68.546,3427300000,15
SULAWESI SELATAN,TAKALAR,TERI,87.23,872300000,1471
SULAWESI SELATAN,TAKALAR,TERIPANG,923.993,15503325000,0
SULAWESI SELATAN,TAKALAR,TONGKOL,30.302,545436000,0
SULAWESI SELATAN,TAKALAR,UDANG,906.148,106461890000,0
SULAWESI SELATAN,TANA TORAJA,GABUS,201.1,39000000,186
SULAWESI SELATAN,TANA TORAJA,LELE,1119.362,511550000,0
SULAWESI SELATAN,TANA TORAJA,MAS,605.222,25822450000,0
SULAWESI SELATAN,TANA TORAJA,MUJAIR,301.2,45000000,0
SULAWESI SELATAN,TANA TORAJA,NILA,955.519,1692570000,0
SULAWESI SELATAN,TANA TORAJA,SIDAT,801.7,75000000,0
SULAWESI SELATAN,TANA TORAJA,TAWES,101,27500000,0
SULAWESI SELATAN,TORAJA UTARA,GABUS,1.1,33000000,102
SULAWESI SELATAN,TORAJA UTARA,LELE,73.1,1827500000,0
SULAWESI SELATAN,TORAJA UTARA,MAS,16.697,52139465000,0
SULAWESI SELATAN,TORAJA UTARA,MUJAIR,2.4,72000000,0
SULAWESI SELATAN,TORAJA UTARA,NILA,63.8,1914000000,0
SULAWESI SELATAN,TORAJA UTARA,SIDAT,900,27000000,0
SULAWESI SELATAN,TORAJA UTARA,TAWES,2.2,55000000,0
SULAWESI SELATAN,WAJO,BANDENG,0,513599920000,3434
SULAWESI SELATAN,WAJO,BARONANG,1022.5,46166000000,0
SULAWESI SELATAN,WAJO,BELANAK,2256.8,63856500000,0
SULAWESI SELATAN,WAJO,BELUT TAWAR,511.6,1859050000,0
SULAWESI SELATAN,WAJO,BETOK,271.05,10925100000,0
SULAWESI SELATAN,WAJO,BETUTU,184.4,3762000000,0
SULAWESI SELATAN,WAJO,BIJI NANGKA,1061.4,27844000000,0
SULAWESI SELATAN,WAJO,CAKALANG,2564.6,103192600000,0
SULAWESI SELATAN,WAJO,CUMI-CUMI,533.4,1650000000,0
SULAWESI SELATAN,WAJO,GABUS,344.59,20984200000,862
SULAWESI SELATAN,WAJO,GULAMAH,893.6,16297500000,0
SULAWESI SELATAN,WAJO,GURAMI,220,7700000000,0
SULAWESI SELATAN,WAJO,KAKAP,2499.447,146461850000,0
SULAWESI SELATAN,WAJO,KEMBUNG,26.5,953000000,503
SULAWESI SELATAN,WAJO,KEPITING,576.81,36850700000,0
SULAWESI SELATAN,WAJO,KERAPU,1759.1,45221500000,0
SULAWESI SELATAN,WAJO,KERONG-KERONG,1085.6,21256000000,0
SULAWESI SELATAN,WAJO,KURISI,1310.8,21752000000,0
SULAWESI SELATAN,WAJO,KURO,641.2,13532500000,0
SULAWESI SELATAN,WAJO,KUWE,459.8,22697000000,0
SULAWESI SELATAN,WAJO,LAYANG,160.2,4126500000,0
SULAWESI SELATAN,WAJO,LELE,246.85,9018000000,0
SULAWESI SELATAN,WAJO,LEMURU,1090.8,18691000000,0
SULAWESI SELATAN,WAJO,LENCAM,351.6,11518000000,0
SULAWESI SELATAN,WAJO,LOBSTER,634.9,2767000000,0
SULAWESI SELATAN,WAJO,MAS,499.19,39935200000,0
SULAWESI SELATAN,WAJO,MUJAIR,20.01,414340000,0
SULAWESI SELATAN,WAJO,NILA,952.1,35946300000,0
SULAWESI SELATAN,WAJO,NILEM,43.9,658500000,0
SULAWESI SELATAN,WAJO,PARI,2238.7,9211600000,0
SULAWESI SELATAN,WAJO,PATIN,140.2,4206000000,0
SULAWESI SELATAN,WAJO,RAJUNGAN,310.2,703000000,0
SULAWESI SELATAN,WAJO,RUMPUT LAUT COTTONII,0,1567753738000,0
SULAWESI SELATAN,WAJO,RUMPUT LAUT GRACILARIA,0,50724098000,0
SULAWESI SELATAN,WAJO,SELAR,466.6,12405000000,2
SULAWESI SELATAN,WAJO,SEPAT,317.67,14097450000,0
SULAWESI SELATAN,WAJO,SIDAT,20.7,1656000000,0
SULAWESI SELATAN,WAJO,TAWES,596.8,22743500000,0
SULAWESI SELATAN,WAJO,TENGGIRI,988,44186000000,26
SULAWESI SELATAN,WAJO,TERI,26.8,656400000,432
SULAWESI SELATAN,WAJO,TERIPANG,28,2240000000,0
SULAWESI SELATAN,WAJO,TONGKOL,1770,37555800000,0
SULAWESI SELATAN,WAJO,TUNA,397.3,21465500000,0
SULAWESI SELATAN,WAJO,UDANG,2194.9,183686300000,0
SULAWESI TENGAH,BANGGAI,BANDENG,778,11670000,131
SULAWESI TENGAH,BANGGAI,BARONANG,146.3,3374300000,0
SULAWESI TENGAH,BANGGAI,BAYEMAN,39.6,768240000,0
SULAWESI TENGAH,BANGGAI,BELANAK,110.2,2204000000,0
SULAWESI TENGAH,BANGGAI,BIJI NANGKA,733.8,12103200000,0
SULAWESI TENGAH,BANGGAI,CAKALANG,524.7,9811890000,0
SULAWESI TENGAH,BANGGAI,CUMI-CUMI,22.4,784000000,0
SULAWESI TENGAH,BANGGAI,EKOR KUNING,180.4,2868360000,0
SULAWESI TENGAH,BANGGAI,GEROT-GEROT,51.4,832680000,0
SULAWESI TENGAH,BANGGAI,GURITA,55.3,4424000000,0
SULAWESI TENGAH,BANGGAI,JULUNG-JULUNG,172.5,2587500000,0
SULAWESI TENGAH,BANGGAI,KAKAP,1250.9,29083901000,0
SULAWESI TENGAH,BANGGAI,KAKATUA,1.2,23280000,0
SULAWESI TENGAH,BANGGAI,KEPITING,65.289,1391005000,0
SULAWESI TENGAH,BANGGAI,KERAPU,1212.86,67483160000,0
SULAWESI TENGAH,BANGGAI,KERONG-KERONG,44.6,802800000,0
SULAWESI TENGAH,BANGGAI,KURISI,804.5,14481000000,0
SULAWESI TENGAH,BANGGAI,KUWE,1438.655,27240800000,0
SULAWESI TENGAH,BANGGAI,LAYANG,1955.3,39106000000,0
SULAWESI TENGAH,BANGGAI,LAYARAN,2.6,41340000,0
SULAWESI TENGAH,BANGGAI,LAYUR,39.4,657980000,0
SULAWESI TENGAH,BANGGAI,LELE,13.656,409680000,0
SULAWESI TENGAH,BANGGAI,LEMADANG,88.5,1557600000,0
SULAWESI TENGAH,BANGGAI,LEMURU,157.9,2407945000,0
SULAWESI TENGAH,BANGGAI,LENCAM,1507,27427400000,0
SULAWESI TENGAH,BANGGAI,MAS,35.12,878000000,0
SULAWESI TENGAH,BANGGAI,NILA,39.66,991500000,0
SULAWESI TENGAH,BANGGAI,PENYU,8.4,142800000,0
SULAWESI TENGAH,BANGGAI,PEPEREK,840.2,7930800000,0
SULAWESI TENGAH,BANGGAI,RAJUNGAN,39.2,744800000,0
SULAWESI TENGAH,BANGGAI,RUMPUT LAUT COTTONII,0,10671454000,0
SULAWESI TENGAH,BANGGAI,SELAR,2273.6,38025400000,1854
SULAWESI TENGAH,BANGGAI,SOTONG,415.2,780000000,0
SULAWESI TENGAH,BANGGAI,TENGGIRI,50.9,1163065000,273
SULAWESI TENGAH,BANGGAI,TERBANG,40.1,401000000,0
SULAWESI TENGAH,BANGGAI,TERI,151.7,9860500000,484
SULAWESI TENGAH,BANGGAI,TONGKOL,1843.2,36360200000,0
SULAWESI TENGAH,BANGGAI,TUNA,13.9,458700000,0
SULAWESI TENGAH,BANGGAI,UDANG,428.447,26551210000,0
SULAWESI TENGAH,BANGGAI KEPULAUAN,ALU-ALU,149.5,3588000000,0
SULAWESI TENGAH,BANGGAI KEPULAUAN,BARONANG,314.9,8934800000,0
SULAWESI TENGAH,BANGGAI KEPULAUAN,BAWAL,59.7,1878300000,0
SULAWESI TENGAH,BANGGAI KEPULAUAN,BAYEMAN,558.9,1069200000,0
SULAWESI TENGAH,BANGGAI KEPULAUAN,BIJI NANGKA,353.2,10313150000,0
SULAWESI TENGAH,BANGGAI KEPULAUAN,CAKALANG,269.3,11310600000,0
SULAWESI TENGAH,BANGGAI KEPULAUAN,EKOR KUNING,2023.1,10718400000,0
SULAWESI TENGAH,BANGGAI KEPULAUAN,GEROT-GEROT,1114.2,6930000000,0
SULAWESI TENGAH,BANGGAI KEPULAUAN,GULAMAH,45.2,949200000,0
SULAWESI TENGAH,BANGGAI KEPULAUAN,GURITA,21.3,585750000,0
SULAWESI TENGAH,BANGGAI KEPULAUAN,KACI-KACI,34.3,1337700000,0
SULAWESI TENGAH,BANGGAI KEPULAUAN,KAKAP,1365.2,39922400000,0
SULAWESI TENGAH,BANGGAI KEPULAUAN,KAKATUA,53.6,964800000,0
SULAWESI TENGAH,BANGGAI KEPULAUAN,KAPAS-KAPAS,11.7,280800000,0
SULAWESI TENGAH,BANGGAI KEPULAUAN,KEMBUNG,128.7,2831400000,1606
SULAWESI TENGAH,BANGGAI KEPULAUAN,KEPITING,52.6,1893600000,0
SULAWESI TENGAH,BANGGAI KEPULAUAN,KERAPU,1662.9,114360450000,0
SULAWESI TENGAH,BANGGAI KEPULAUAN,KURISI,853.1,23886800000,0
SULAWESI TENGAH,BANGGAI KEPULAUAN,KUWE,1387.72,43436200000,0
SULAWESI TENGAH,BANGGAI KEPULAUAN,LAYANG,1.5,37500000,0
SULAWESI TENGAH,BANGGAI KEPULAUAN,LAYARAN,53.8,1345000000,0
SULAWESI TENGAH,BANGGAI KEPULAUAN,LAYUR,70.4,2604800000,0
SULAWESI TENGAH,BANGGAI KEPULAUAN,LEMADANG,662.8,1458200000,0
SULAWESI TENGAH,BANGGAI KEPULAUAN,LEMURU,18.3,378900000,0
SULAWESI TENGAH,BANGGAI KEPULAUAN,LENCAM,1252.4,31310000000,0
SULAWESI TENGAH,BANGGAI KEPULAUAN,LOBSTER,10.2,489600000,0
SULAWESI TENGAH,BANGGAI KEPULAUAN,PARI,122,3172000000,0
SULAWESI TENGAH,BANGGAI KEPULAUAN,PISANG-PISANG,59.2,1598400000,0
SULAWESI TENGAH,BANGGAI KEPULAUAN,RUMPUT LAUT COTTONII,0,1796594048000,0
SULAWESI TENGAH,BANGGAI KEPULAUAN,SELAR,1420.3,5769700000,2708
SULAWESI TENGAH,BANGGAI KEPULAUAN,SUNGLIR,21.7,434000000,0
SULAWESI TENGAH,BANGGAI KEPULAUAN,SWANGGI,1339.3,2669500000,0
SULAWESI TENGAH,BANGGAI KEPULAUAN,TENGGIRI,251.5,6363600000,158
SULAWESI TENGAH,BANGGAI KEPULAUAN,TERI,16.4,410000000,121
SULAWESI TENGAH,BANGGAI KEPULAUAN,TERIPANG,32.9,1118600000,0
SULAWESI TENGAH,BANGGAI KEPULAUAN,TONGKOL,337.7,11645100000,0
SULAWESI TENGAH,BANGGAI KEPULAUAN,TUNA,53.7,2309100000,0
SULAWESI TENGAH,BANGGAI KEPULAUAN,UDANG,37.1,1298500000,0
SULAWESI TENGAH,BANGGAI LAUT,ALU-ALU,800,12000000,0
SULAWESI TENGAH,BANGGAI LAUT,BARONANG,372.7,5180300000,0
SULAWESI TENGAH,BANGGAI LAUT,BAWAL,356.1,1128000000,0
SULAWESI TENGAH,BANGGAI LAUT,BAYEMAN,751.8,2926080000,0
SULAWESI TENGAH,BANGGAI LAUT,BELANAK,56.1,841500000,0
SULAWESI TENGAH,BANGGAI LAUT,BIJI NANGKA,1196.4,11796200000,0
SULAWESI TENGAH,BANGGAI LAUT,CAKALANG,4065.7,43003500000,0
SULAWESI TENGAH,BANGGAI LAUT,CUMI-CUMI,1849.5,25324500000,0
SULAWESI TENGAH,BANGGAI LAUT,EKOR KUNING,43.8,841230000,0
SULAWESI TENGAH,BANGGAI LAUT,GURITA,550.7,13216800000,0
SULAWESI TENGAH,BANGGAI LAUT,JULUNG-JULUNG,1156.4,758150000,0
SULAWESI TENGAH,BANGGAI LAUT,KAKAP,1488,20254040000,0
SULAWESI TENGAH,BANGGAI LAUT,KAKATUA,22.6,565000000,0
SULAWESI TENGAH,BANGGAI LAUT,KEMBUNG,1477.1,3275200000,4165
SULAWESI TENGAH,BANGGAI LAUT,KEPITING,700,28000000,0
SULAWESI TENGAH,BANGGAI LAUT,KERAPU,386.5,45820900000,0
SULAWESI TENGAH,BANGGAI LAUT,KERONG-KERONG,18.9,514080000,0
SULAWESI TENGAH,BANGGAI LAUT,KURISI,2531.7,5276560000,0
SULAWESI TENGAH,BANGGAI LAUT,KURO,254.2,4016360000,0
SULAWESI TENGAH,BANGGAI LAUT,KUWE,1400.6,23120300000,0
SULAWESI TENGAH,BANGGAI LAUT,LAYANG,2298.6,46888000000,0
SULAWESI TENGAH,BANGGAI LAUT,LAYUR,820,678050000,0
SULAWESI TENGAH,BANGGAI LAUT,LEMURU,826.2,2478760000,0
SULAWESI TENGAH,BANGGAI LAUT,LENCAM,1552.5,25130990000,0
SULAWESI TENGAH,BANGGAI LAUT,PISANG-PISANG,1523.7,5195500000,0
SULAWESI TENGAH,BANGGAI LAUT,RAJUNGAN,400,10000000,0
SULAWESI TENGAH,BANGGAI LAUT,RUMPUT LAUT COTTONII,0,61714983500,0
SULAWESI TENGAH,BANGGAI LAUT,SELAR,3373.3,65456270000,1780
SULAWESI TENGAH,BANGGAI LAUT,SOTONG,625.1,771000000,0
SULAWESI TENGAH,BANGGAI LAUT,SUNGLIR,43.6,1526000000,0
SULAWESI TENGAH,BANGGAI LAUT,SWANGGI,500,17500000,0
SULAWESI TENGAH,BANGGAI LAUT,TENGGIRI,651.6,10752000000,190
SULAWESI TENGAH,BANGGAI LAUT,TERBANG,904.7,71100000,0
SULAWESI TENGAH,BANGGAI LAUT,TERI,49.5,990000000,17
SULAWESI TENGAH,BANGGAI LAUT,TONGKOL,2671.5,52864100000,0
SULAWESI TENGAH,BANGGAI LAUT,TUNA,25.2,864000000,0
SULAWESI TENGAH,BUOL,ALU-ALU,219.1,3724700000,0
SULAWESI TENGAH,BUOL,BANDENG,251.545,3773175000,193
SULAWESI TENGAH,BUOL,BARONANG,162.6,3352740000,0
SULAWESI TENGAH,BUOL,BAWAL,18.3,371730000,0
SULAWESI TENGAH,BUOL,BAYEMAN,30.6,893160000,0
SULAWESI TENGAH,BUOL,BELANAK,606.1,9091500000,0
SULAWESI TENGAH,BUOL,BIJI NANGKA,1317.6,21007200000,0
SULAWESI TENGAH,BUOL,CAKALANG,766.2,45498000000,0
SULAWESI TENGAH,BUOL,CUMI-CUMI,79.8,2145360000,0
SULAWESI TENGAH,BUOL,EKOR KUNING,434.2,7739300000,0
SULAWESI TENGAH,BUOL,GEROT-GEROT,86.3,1104640000,0
SULAWESI TENGAH,BUOL,GOLOK-GOLOK,97.5,1735500000,0
SULAWESI TENGAH,BUOL,GULAMAH,61.2,673200000,0
SULAWESI TENGAH,BUOL,JULUNG-JULUNG,645.1,11353760000,0
SULAWESI TENGAH,BUOL,KACI-KACI,228.5,8226000000,0
SULAWESI TENGAH,BUOL,KAKAP,968,28834520000,0
SULAWESI TENGAH,BUOL,KAPAS-KAPAS,1157.2,7362960000,0
SULAWESI TENGAH,BUOL,KEMBUNG,251.6,4403000000,554
SULAWESI TENGAH,BUOL,KERAPU,475.9,18309150000,0
SULAWESI TENGAH,BUOL,KERONG-KERONG,362.9,6858810000,0
SULAWESI TENGAH,BUOL,KURISI,1038.6,19243350000,0
SULAWESI TENGAH,BUOL,KURO,13.5,187650000,0
SULAWESI TENGAH,BUOL,KUWE,776,55118350000,0
SULAWESI TENGAH,BUOL,LAYANG,2015.7,24286400000,0
SULAWESI TENGAH,BUOL,LAYARAN,508.3,14232400000,0
SULAWESI TENGAH,BUOL,LAYUR,841.7,12962630000,0
SULAWESI TENGAH,BUOL,LEMADANG,85.5,1881000000,0
SULAWESI TENGAH,BUOL,LEMURU,1341.2,13464640000,0
SULAWESI TENGAH,BUOL,MAS,56.525,1413125000,0
SULAWESI TENGAH,BUOL,NILA,214.658,5366450000,0
SULAWESI TENGAH,BUOL,PARI,15.2,187500000,0
SULAWESI TENGAH,BUOL,PEPEREK,628.6,314250000,0
